scene,variant,frame_id,translation_error_aligned,rotation_error_deg_aligned
scene0000_00,H200(Z500_shared),245,1.4380439939265441,27.664853521828054
scene0000_00,H200(Z500_shared),279,1.6383763044663846,23.533798077080096
scene0000_00,H200(Z500_shared),301,1.6010889015779466,26.960631580300635
scene0000_00,H200(Z500_shared),335,1.249905267877936,29.60642500751216
scene0000_00,H200(Z500_shared),357,1.2251564138807691,28.584211816716163
scene0000_00,H200(Z500_shared),391,1.4329024654099998,30.580489731026752
scene0000_00,H200(Z500_shared),413,1.5916818282890615,27.224340901214706
scene0000_00,H200(Z500_shared),447,1.3639115520063005,28.850303897301394
scene0000_00,H200(Z500_shared),469,1.344371313177374,27.41507701312056
scene0000_00,H200(Z500_shared),502,1.4610903699205535,27.67394833526576
scene0000_00,H200(Z500_shared),525,1.2389439095893864,32.19914786605338
scene0000_00,H200(Z500_shared),558,1.1122089451034154,30.97996352809054
scene0000_00,H200(Z500_shared),581,1.0698364830824545,29.651542205351817
scene0000_00,H200(Z500_shared),614,1.094590123722667,27.074876477159208
scene0000_00,H200(Z500_shared),637,1.2221222841821777,29.104129303421253
scene0000_00,H200(Z500_shared),670,1.206268985486319,33.40887112865531
scene0000_00,H200(Z500_shared),692,1.0395831469928676,30.328118834296163
scene0000_00,H200(Z500_shared),726,0.9165034390276813,31.66920206061569
scene0000_00,H200(Z500_shared),748,0.8458825012456516,30.343682900624984
scene0000_00,H200(Z500_shared),782,0.9013359588877625,31.00043911459198
scene0000_00,H200(Z500_shared),804,0.8374398530022954,30.833090083633742
scene0000_00,H200(Z500_shared),838,0.6812728437555332,34.56266340350802
scene0000_00,H200(Z500_shared),860,0.6817020045911165,33.06156090414291
scene0000_00,H200(Z500_shared),894,0.8755071996298365,40.74376726654822
scene0000_00,H200(Z500_shared),916,0.9756394045239305,37.696825239163175
scene0000_00,H200(Z500_shared),949,1.2915899541485123,37.28297526368772
scene0000_00,H200(Z500_shared),972,1.3899294927719013,40.00175458261418
scene0000_00,H200(Z500_shared),1005,1.1552625296057566,36.801935174063814
scene0000_00,H200(Z500_shared),1028,1.069145157253443,40.16240339544234
scene0000_00,H200(Z500_shared),1061,0.7599883624207056,41.35084230369758
scene0000_00,H200(Z500_shared),1084,0.8904708196422308,37.6323425649371
scene0000_00,H200(Z500_shared),1117,0.6021892327644861,43.42817161178093
scene0000_00,H200(Z500_shared),1139,0.5097760305642949,30.68297957836509
scene0000_00,H200(Z500_shared),1173,0.2300626589967325,33.77199460109252
scene0000_00,H200(Z500_shared),1195,0.6051816309503384,34.278557638104346
scene0000_00,H200(Z500_shared),1229,0.5462366221448838,40.26045653559148
scene0000_00,H200(Z500_shared),1251,0.6359300329357349,43.52620350019126
scene0000_00,H200(Z500_shared),1285,0.32393621061912675,69.3952582642363
scene0000_00,H200(Z500_shared),1307,0.044268850483631585,82.09519094329269
scene0000_00,H200(Z500_shared),1341,0.440722865480129,30.212631656406298
scene0000_00,H200(Z500_shared),1363,1.6296754681519197,7.777312012121179
scene0000_00,H200(Z500_shared),1397,1.5474828132835963,44.31976900169246
scene0000_00,H200(Z500_shared),1419,3.3506046105433085,83.34179253258115
scene0000_00,H200(Z500_shared),1452,2.635419646483436,47.88558904518365
scene0000_00,H200(Z500_shared),1475,2.099914795621195,59.75397141578453
scene0000_00,H200(Z500_shared),1508,1.9165926523601977,41.889881206053225
scene0000_00,H200(Z500_shared),1531,3.0152222362785106,54.302284554462574
scene0000_00,H200(Z500_shared),1564,3.1972492618565216,75.48710872990148
scene0000_00,H200(Z500_shared),1587,2.5013352682413474,147.04435682440973
scene0000_00,H200(Z500_shared),1620,2.2565932013842116,44.368245667762096
scene0000_00,H200(Z500_shared),1642,2.0816064802734147,23.201535948929603
scene0000_00,H200(Z500_shared),1676,1.4667679931011848,34.44140894750144
scene0000_00,H200(Z500_shared),1698,1.4929010087289245,48.50723617738065
scene0000_00,H200(Z500_shared),1732,1.5376040390186512,50.698133503540866
scene0000_00,H200(Z500_shared),1754,1.5486473392658218,46.41670611563397
scene0000_00,H200(Z500_shared),1788,1.6391040606520804,41.83410215015481
scene0000_00,H200(Z500_shared),1810,1.4603397776946465,40.950304559730284
scene0000_00,H200(Z500_shared),1844,1.5142182602679854,42.65337464560776
scene0000_00,H200(Z500_shared),1877,0.9719892438921605,20.336096803001492
scene0000_00,H200(Z500_shared),1899,0.2334203953148405,4.682669259448172
scene0000_00,H200(Z500_shared),1933,0.7319262270057089,16.280312619435936
scene0000_00,H200(Z500_shared),1955,0.8918214473309782,16.40643319172276
scene0000_00,H200(Z500_shared),1989,1.2019572622679155,21.49987825208357
scene0000_00,H200(Z500_shared),2011,1.2457435533011356,23.746304021380677
scene0000_00,H200(Z500_shared),2045,1.2629471145074405,25.475022011733614
scene0000_00,H200(Z500_shared),2067,1.2702936268079412,26.600225480714073
scene0000_00,H200(Z500_shared),2101,1.1724000964114438,26.873153083598975
scene0000_00,H200(Z500_shared),2123,1.1010656684835602,25.932433424766256
scene0000_00,H200(Z500_shared),2157,1.082628322847931,25.496436878405643
scene0000_00,H200(Z500_shared),2179,1.02716648270673,26.456123619946183
scene0000_00,H200(Z500_shared),2212,1.0231758005102074,27.709446431322345
scene0000_00,H200(Z500_shared),2235,0.9914987729885811,29.70110317232276
scene0000_00,H200(Z500_shared),2268,1.059495904372038,29.087598415055112
scene0000_00,H200(Z500_shared),2291,1.1493278156726099,27.05459564852429
scene0000_00,H200(Z500_shared),2324,1.299821940802585,25.324954104270585
scene0000_00,H200(Z500_shared),2347,1.2140818845591732,24.97418488868071
scene0000_00,H200(Z500_shared),2380,1.347279104031426,25.512467179211384
scene0000_00,H200(Z500_shared),2402,1.2773288908284215,25.448885061989444
scene0000_00,H200(Z500_shared),2436,1.2946979594995986,23.11346437897864
scene0000_00,H200(Z500_shared),2458,1.261261904018908,24.19890847659864
scene0000_00,H200(Z500_shared),2492,1.1374764147060126,27.234563758431477
scene0000_00,H200(Z500_shared),2514,1.0309819941170235,28.0014731473559
scene0000_00,H200(Z500_shared),2548,0.9805959056616006,21.92331248073228
scene0000_00,H200(Z500_shared),2570,0.9643960108914527,20.38880853330041
scene0000_00,H200(Z500_shared),2604,1.005243448369537,21.265878991892347
scene0000_00,H200(Z500_shared),2626,1.0279086704504028,21.44845726363814
scene0000_00,H200(Z500_shared),2659,1.005403796368892,15.277560499603593
scene0000_00,H200(Z500_shared),2682,0.9911029209604929,14.495430227342407
scene0000_00,H200(Z500_shared),2715,0.9597139765256871,15.195181340118262
scene0000_00,H200(Z500_shared),2738,0.9063095993342177,14.168740386888691
scene0000_00,H200(Z500_shared),2771,0.8124304077107847,10.855878149090477
scene0000_00,H200(Z500_shared),2794,0.4985511287182974,2.793531161962409
scene0000_00,H200(Z500_shared),2827,0.46573465505669887,2.3060989134398304
scene0000_00,H200(Z500_shared),2849,0.47465631146252074,1.5613717227155415
scene0000_00,H200(Z500_shared),2883,0.5069478768667846,5.46668033980562
scene0000_00,H200(Z500_shared),2905,0.21832395192732246,10.478731525204836
scene0000_00,H200(Z500_shared),2939,0.5264594710774868,17.124444524680538
scene0000_00,H200(Z500_shared),2961,0.5415025215986504,21.659007010554426
scene0000_00,H200(Z500_shared),2995,0.9051251034248736,2.212036329606934
scene0000_00,H200(Z500_shared),3017,0.9245020420004244,30.280356723895608
scene0000_00,H200(Z500_shared),3051,0.6412903436527059,31.919570731611298
scene0000_00,H200(Z500_shared),3073,0.7742374941058741,29.946712855406894
scene0000_00,H200(Z500_shared),3107,0.7635510018465564,30.147382840042873
scene0000_00,H200(Z500_shared),3129,0.7520272899075279,16.60166396451303
scene0000_00,H200(Z500_shared),3162,0.5459669001134777,5.734048577148479
scene0000_00,H200(Z500_shared),3185,0.4985671826989888,7.293229030205299
scene0000_00,H200(Z500_shared),3218,0.7635818632285802,31.806582488208264
scene0000_00,H200(Z500_shared),3241,0.5055657543990422,29.906027336415086
scene0000_00,H200(Z500_shared),3274,0.45468063483501986,28.437059305169
scene0000_00,H200(Z500_shared),3297,0.36043350402723223,28.418068276550674
scene0000_00,H200(Z500_shared),3330,0.3726060361112194,28.124122757255783
scene0000_00,H200(Z500_shared),3352,0.4959422555237061,26.977790363821597
scene0000_00,H200(Z500_shared),3386,0.729844336286493,27.881036071570794
scene0000_00,H200(Z500_shared),3408,0.8110169272693861,28.94290287657899
scene0000_00,H200(Z500_shared),3442,0.8789867192677195,31.821396475085603
scene0000_00,H200(Z500_shared),3464,1.0606498532292106,30.834701518406817
scene0000_00,H200(Z500_shared),3498,1.1445170745598614,31.050873493755397
scene0000_00,H200(Z500_shared),3520,1.0856980112495807,37.994814758240956
scene0000_00,H200(Z500_shared),3554,0.8357950491223394,39.53216084153531
scene0000_00,H200(Z500_shared),3576,0.530875481315556,36.00120336179989
scene0000_00,H200(Z500_shared),3609,0.4451275168566573,44.088007897811835
scene0000_00,H200(Z500_shared),3632,0.13594675900903488,54.18284416141396
scene0000_00,H200(Z500_shared),3665,0.21789003099145285,69.42409079098273
scene0000_00,H200(Z500_shared),3688,0.28714654790091565,59.05974412623031
scene0000_00,H200(Z500_shared),3721,0.873202236079998,52.89804600314013
scene0000_00,H200(Z500_shared),3755,1.3563182626734274,57.81870295909322
scene0000_00,H200(Z500_shared),3777,1.701787213624997,74.81583259929059
scene0000_00,H200(Z500_shared),3811,0.7577274595671237,91.02419450603695
scene0000_00,H200(Z500_shared),3833,2.565385263704269,22.992690399968506
scene0000_00,H200(Z500_shared),3867,2.4164167559562104,52.35245420869491
scene0000_00,H200(Z500_shared),3889,2.2962869255335203,79.27455321665371
scene0000_00,H200(Z500_shared),3922,1.6700397786619718,103.06524089672568
scene0000_00,H200(Z500_shared),3945,1.8611177629866096,136.5011032364899
scene0000_00,H200(Z500_shared),3978,1.9052111553453879,141.93446515646662
scene0000_00,H200(Z500_shared),4001,1.690710909605679,143.14372750484043
scene0000_00,H200(Z500_shared),4034,1.587978372527444,139.91712472183164
scene0000_00,H200(Z500_shared),4057,2.7070423480251278,65.24962958825445
scene0000_00,H200(Z500_shared),4090,2.4437761665957902,56.99490261166217
scene0000_00,H200(Z500_shared),4112,2.0453544431089097,42.368840195700976
scene0000_00,H200(Z500_shared),4146,1.2644137051935216,46.6604382266938
scene0000_00,H200(Z500_shared),4168,0.6878282859731066,59.34662552180978
scene0000_00,H200(Z500_shared),4202,0.06581388362476169,41.73060056711951
scene0000_00,H200(Z500_shared),4224,1.4377450144976107,4.652577965542484
scene0000_00,H200(Z500_shared),4258,2.2051841732322113,34.3505819411852
scene0000_00,H200(Z500_shared),4280,1.5844046737404647,39.1265214279273
scene0000_00,H200(Z500_shared),4314,1.4232610023887926,47.283982563622935
scene0000_00,H200(Z500_shared),4336,1.363403009622547,45.50134104395541
scene0000_00,H200(Z500_shared),4369,1.3444600400909246,42.57522385346178
scene0000_00,H200(Z500_shared),4392,1.5930054543468508,37.07664040260931
scene0000_00,H200(Z500_shared),4425,1.3984561845093535,39.00534846741829
scene0000_00,H200(Z500_shared),4448,1.5614929872292582,38.3181730749337
scene0000_00,H200(Z500_shared),4481,1.5424573987606531,36.10748184792785
scene0000_00,H200(Z500_shared),4504,1.861461164387752,26.970481543078964
scene0000_00,H200(Z500_shared),4537,1.9834727144093054,43.13424206419205
scene0000_00,H200(Z500_shared),4559,2.1815528905404022,30.165432527497877
scene0000_00,H200(Z500_shared),4593,1.9265727727449158,42.368344351186344
scene0000_00,H200(Z500_shared),4615,1.886710097856428,43.20965198286583
scene0000_00,H200(Z500_shared),4649,1.8487425560947892,46.42163945663133
scene0000_00,H200(Z500_shared),4671,1.6647853532338004,45.96558413384
scene0000_00,H200(Z500_shared),4705,2.7461155068395957,21.09690307341536
scene0000_00,H200(Z500_shared),4727,2.9730166252364563,99.73811514377681
scene0000_00,H200(Z500_shared),4761,2.9978340755030315,96.9884258277485
scene0000_00,H200(Z500_shared),4783,2.7482922696491947,107.30966536647954
scene0000_00,H200(Z500_shared),4817,2.698987278776046,11.250509676971836
scene0000_00,H200(Z500_shared),4839,2.0108264925882597,56.65407785581093
scene0000_00,H200(Z500_shared),4872,1.81599090780562,25.606703372273756
scene0000_00,H200(Z500_shared),4895,1.7758220106733795,16.588354899692693
scene0000_00,H200(Z500_shared),4928,1.4984736402331427,17.151475692261446
scene0000_00,H200(Z500_shared),4951,1.562721265983571,21.697852686870384
scene0000_00,H200(Z500_shared),4984,1.4531324069002547,16.380971545771505
scene0000_00,H200(Z500_shared),5007,1.2461193488674482,14.772489231664013
scene0000_00,H200(Z500_shared),5040,1.3153782199910071,20.340038043699934
scene0000_00,H200(Z500_shared),5062,1.55633377864211,30.71379235432959
scene0000_00,H200(Z500_shared),5096,0.6961496921015194,7.12502734762526
scene0000_00,H200(Z500_shared),5118,0.5813290840555068,4.1765850053447915
scene0000_00,H200(Z500_shared),5152,0.7297396756623927,6.578176893368165
scene0000_00,H200(Z500_shared),5174,0.3198628384119479,11.110353527857562
scene0000_00,H200(Z500_shared),5208,0.5221063502364387,6.993641128448584
scene0000_00,H200(Z500_shared),5230,0.3955295966709226,6.527473060816796
scene0000_00,H200(Z500_shared),5264,0.9439882394525961,19.48020296856996
scene0000_00,H200(Z500_shared),5286,1.0826243284321215,22.25170723980702
scene0000_00,H200(Z500_shared),5319,0.9235337969660763,20.71515035042339
scene0000_00,H200(Z500_shared),5342,0.7858252437266865,18.80332225679757
