scene,variant,frame_count,pose_ate_rmse_aligned,pose_ate_mean_aligned,pose_ate_max_aligned,pose_are_mean_deg_aligned,pose_are_max_deg_aligned,pose_rpe_rot_mean_deg,pose_rpe_trans_mean_aligned,pose_sim3_scale
scene0000_00,H200(Z200),200,0.19329887864816817,0.16202087005002175,0.6497327120204722,3.711203868253983,20.715494266480327,2.0122270146622743,0.100767900216013,3.5074156803388155
scene0000_00,H200(Z500_shared),200,1.377913164828653,1.2239888063298796,3.3506046105433085,35.664571198758516,147.04435682440973,10.411931313291946,0.3590105913202893,2.361101131854469
scene0000_00,H500(Z500),500,1.366334765494381,1.2068688798719658,3.6311459847574223,36.631051071946075,178.17774362213717,7.463648200613733,0.250762889574864,2.400218065805136
scene0000_00,H500(Z500)_shared,200,1.376771247753888,1.2227350643242638,3.392385421425191,35.647227412600444,150.16216579637873,10.496089684655917,0.36042216858166265,2.356577051528506
