scene,frame_id,left_window_index,right_window_index,local_local_token_cosine,local_local_pose_translation,local_local_pose_rotation_deg
scene0000_00,2168,2,3,0.3162662540846618,0.015138936588534654,4.027946821642296
scene0000_00,2179,2,3,0.2528703213004386,0.024594782314527185,3.414049013363425
scene0000_00,2190,2,3,0.2343324991637511,0.019483442023421827,2.494613686795782
scene0000_00,2201,2,3,0.20941200477156297,0.02324315690041645,3.1480991812442998
scene0000_00,2212,2,3,0.2016511497133815,0.023726520303041804,3.4890396613058763
scene0000_00,2224,2,3,0.2199329568469086,0.029629309246037485,3.1077704165265128
scene0000_00,2235,3,4,0.6158427665738658,0.039116387261682956,5.6314993862713445
scene0000_00,2246,3,4,0.6255856175089105,0.0426446677188044,6.046945557172414
scene0000_00,2257,3,4,0.6340166303021314,0.043278500128806234,5.088263179982698
scene0000_00,2268,3,4,0.623777781706583,0.05958339305883601,7.442983570334853
scene0000_00,2279,3,4,0.6174359809753533,0.0654942759474376,6.58849292752617
scene0000_00,2291,3,4,0.6090633524660205,0.04206370780599307,7.589789959426577
scene0000_00,2302,3,4,0.6156703493818682,0.03902134317791262,6.938875566927529
scene0000_00,2313,3,4,0.632717641160541,0.047012939012479514,7.414179075936159
scene0000_00,2324,3,4,0.6877989261342012,0.026341759875647037,5.704493059178208
scene0000_00,2335,3,4,0.8167980968920144,0.021496165703973443,2.746261269804332
scene0000_00,2347,3,4,0.8343233082596387,0.02562133844725729,4.658610715941885
scene0000_00,2358,3,4,0.8491224819523813,0.048435312186828894,2.3611766504829
scene0000_00,2369,3,4,0.8350743885619266,0.039005207804914635,2.1966166242144682
scene0000_00,2380,3,4,0.8344842608908906,0.041576336976453306,2.3299574216865997
scene0000_00,2391,3,4,0.8097510571799543,0.020002489520234666,5.7048945042482995
scene0000_00,2402,3,4,0.8044644304615582,0.014870857104376765,6.034580780981487
scene0000_00,2414,3,4,0.7883154278935471,0.023818770379820012,5.819003852934728
scene0000_00,2425,3,4,0.7653953644484928,0.03581555046734013,6.9859963880281155
scene0000_00,2436,3,4,0.7502912801421928,0.020055847244428163,5.417716302808522
scene0000_00,2447,3,4,0.7480401734708237,0.018414233216302266,5.5099436960658625
scene0000_00,2458,3,4,0.7528968899582446,0.02273174413306751,5.3335153064303045
scene0000_00,2469,3,4,0.7515428374383453,0.022018824923358323,4.626351837924836
scene0000_00,2481,3,4,0.753036949924669,0.01600886652970624,4.800431809138273
scene0000_00,2492,3,4,0.752946400315444,0.009177926025776632,5.457770296213635
scene0000_00,2503,3,4,0.7588594062805933,0.018081999953930793,5.036517043571062
scene0000_00,2514,3,4,0.7561306485503799,0.016985771590459536,5.759719091250668
scene0000_00,2525,3,4,0.7575509897648864,0.021694151708239146,6.729115056795675
scene0000_00,2537,3,4,0.7539917605165065,0.04152448227040006,7.798755730117483
scene0000_00,2548,3,4,0.7607294687140824,0.03339613670834731,6.262375724138662
scene0000_00,2559,3,4,0.7548322685090941,0.03772335361936351,7.840081436861219
scene0000_00,2570,3,4,0.73809062665869,0.026831105622880377,7.362156339027889
scene0000_00,2581,3,4,0.7281764118000169,0.005618213139263253,6.009458509964951
scene0000_00,2592,3,4,0.733771820079115,0.026947127091492853,5.912095762976062
scene0000_00,2604,3,4,0.735680985999666,0.02032809877857356,5.985662010001125
scene0000_00,2615,3,4,0.7279627820651801,0.015335207033258674,5.846915706372059
scene0000_00,2626,3,4,0.7296704438665513,0.017577358868932406,5.808209762774902
scene0000_00,2637,3,4,0.7063355662715647,0.012785513047386008,6.140477756785796
scene0000_00,2648,3,4,0.6913631663100503,0.01848247813595882,6.574290485076012
scene0000_00,2659,3,4,0.681331192484516,0.011034237906019269,6.902774237320823
scene0000_00,2671,3,4,0.5426653357201174,0.025323314817555422,8.11305607995184
scene0000_00,2682,3,4,0.5386576159895633,0.010555603525260209,6.414491540496445
scene0000_00,2693,3,4,0.544038877763459,0.008613264399144388,6.187142189211655
scene0000_00,2704,3,4,0.5415754489541986,0.02305432501959506,6.669094798077788
scene0000_00,2715,3,4,0.5474232098510132,0.02534444283260503,6.9830978339039325
scene0000_00,2727,3,4,0.5394987668478155,0.026831080206509886,7.394892958586703
scene0000_00,2738,3,4,0.5390214945373752,0.016970499640995784,8.09275022742567
scene0000_00,2749,3,4,0.6404337347486215,0.014794500792776093,6.619827719506721
scene0000_00,2760,3,4,0.6584797213852386,0.022559587875945232,6.293756675438801
scene0000_00,2771,3,4,0.6556707985450486,0.03197680606219365,6.266778976878222
scene0000_00,2782,3,4,0.5787599477310579,0.015368027974239645,8.527988994259244
scene0000_00,2794,4,5,0.748802803362339,0.0952854196236154,2.4598158705086774
scene0000_00,2805,4,5,0.7520504534694126,0.05976333237311837,3.721982827270913
scene0000_00,2816,4,5,0.731804489533673,0.014365987059818503,1.5186924799039128
scene0000_00,2827,4,5,0.730486253743293,0.03269668009781852,0.5983754400813823
scene0000_00,2838,4,5,0.7268060300399396,0.02794119927677923,1.1054203301067438
scene0000_00,2849,4,5,0.7496838119550127,0.02570694185380718,1.0102864336548874
scene0000_00,2861,4,5,0.7574529853636979,0.012841017314373742,0.8619791491569027
scene0000_00,2872,4,5,0.762881456951365,0.02045271540218091,0.8643773168589304
scene0000_00,2883,4,5,0.7663355005114647,0.02136073935049998,0.8491012775248982
scene0000_00,2894,4,5,0.7778436195493587,0.02293584095806034,0.9404103255302293
scene0000_00,2905,4,5,0.7758960647414218,0.01963393051304108,0.5684752491889972
scene0000_00,2917,4,5,0.7739041274536809,0.033441587577810156,1.3802777373738768
scene0000_00,2928,4,5,0.7710367942699893,0.03966277912029704,0.9133132828523792
scene0000_00,2939,4,5,0.7704051296378894,0.05378085612228764,1.595698926571892
scene0000_00,2950,4,5,0.7630184131493651,0.048506744442407095,0.7440438573195525
scene0000_00,2961,4,5,0.7650049586688297,0.053860128799321144,1.0995174901516462
scene0000_00,2972,4,5,0.7549737061082378,0.03616753011628352,0.49902987549201044
scene0000_00,2984,4,5,0.7424389228848872,0.039253033375611715,0.9424020739420145
scene0000_00,2995,4,5,0.7240606465631939,0.033062735518611525,1.4236996282542869
scene0000_00,3006,4,5,0.7100601145505128,0.03579897916965275,2.0482307396361366
scene0000_00,3017,4,5,0.6874956049655827,0.023456822307618364,2.1389885283063346
scene0000_00,3028,4,5,0.6568437487848734,0.032461638338292596,1.4734853224441795
scene0000_00,3039,4,5,0.6560282141969346,0.030118863699251843,1.0982863557595661
scene0000_00,3051,4,5,0.653053956319732,0.035152992022603156,0.6915536977630014
scene0000_00,3062,4,5,0.6397227470189225,0.017463363697881703,1.0995867818503822
scene0000_00,3073,4,5,0.6432893252438326,0.02816158032644438,0.884046597904089
scene0000_00,3084,4,5,0.6229646485145688,0.033832447017370815,1.4163685057563653
scene0000_00,3095,4,5,0.615438884051809,0.011196452883099254,0.8968944423939099
scene0000_00,3107,4,5,0.6127715798044178,0.022269108870052547,2.220549980940585
scene0000_00,3118,4,5,0.6296079321534839,0.012689816683788964,0.7836923175017813
scene0000_00,3129,4,5,0.6225385000983267,0.014816368427757557,1.4424459653647816
scene0000_00,3140,4,5,0.6432216730044665,0.023957700806493426,2.6532299590570534
scene0000_00,3151,4,5,0.6651552691545701,0.031206435733300158,1.4368944744954355
scene0000_00,3162,4,5,0.6828753620060433,0.03169304259237117,1.757949763914234
scene0000_00,3174,4,5,0.6860978703259677,0.017833040749015566,1.999319504145655
scene0000_00,3185,4,5,0.703933429599916,0.021228975811790375,1.6160040348821276
scene0000_00,3196,4,5,0.703904993753338,0.026832749052730958,2.124718415593768
scene0000_00,3207,4,5,0.6789145122523392,0.04211009753213966,2.1288119678061586
scene0000_00,3218,4,5,0.6382977702112527,0.02317395762011007,1.5916317953149566
scene0000_00,3229,4,5,0.6255297294691129,0.03614354031656469,1.6332668944624282
scene0000_00,3241,4,5,0.6105594800603346,0.05203961226314901,2.62043687224261
scene0000_00,3252,4,5,0.6250859864334283,0.039321651803250535,1.8492726658786998
scene0000_00,3263,4,5,0.6334149593000641,0.03211435270690614,1.9380630247459536
scene0000_00,3274,4,5,0.692721700888872,0.032540968441613576,1.5830118934868496
scene0000_00,3285,4,5,0.6968050966701792,0.02024292527903028,2.1682305412926284
scene0000_00,3297,4,5,0.7169591971902994,0.02385941807725532,0.6904772399870057
scene0000_00,3308,4,5,0.7167958384838821,0.022270245698755433,0.4800320580231075
scene0000_00,3319,4,5,0.7094629948674249,0.011237139432110325,1.3399416369760493
scene0000_00,3330,4,5,0.7321990668785177,0.043766731921222164,0.9251867882663615
scene0000_00,3341,4,5,0.7337885566287203,0.052698192734902366,1.555686175693786
scene0000_00,3352,5,6,0.6080219834248265,0.0686681770392569,2.8217466029519747
scene0000_00,3364,5,6,0.6091104293820965,0.06868083312419145,2.3200226580000547
scene0000_00,3375,5,6,0.610360742557992,0.05589843077492979,3.0794692277017646
scene0000_00,3386,5,6,0.620281133189595,0.04402300777956472,2.333800437994336
scene0000_00,3397,5,6,0.6461192035200892,0.027154129544742788,2.149829794103126
scene0000_00,3408,5,6,0.6541848053793538,0.04318281477672873,3.5260535295352744
scene0000_00,3419,5,6,0.7095876862252264,0.05166719258326061,3.5667680901328884
scene0000_00,3431,5,6,0.7030486203605526,0.016826565150677084,3.266561604342222
scene0000_00,3442,5,6,0.7394022212276108,0.013431101928241242,3.5817131584164077
scene0000_00,3453,5,6,0.7384174443806493,0.017200010987940634,2.609018319174343
scene0000_00,3464,5,6,0.7434409806558953,0.0338816831265197,1.9042731847990275
scene0000_00,3475,5,6,0.7565685978922588,0.04305505463945876,1.8471635559982207
scene0000_00,3487,5,6,0.7674600355504121,0.07944843881410776,2.7946517438728034
scene0000_00,3498,5,6,0.7716730926418802,0.016856776446159318,1.2411933061456522
scene0000_00,3509,5,6,0.7615059962067952,0.029206632234218346,1.4225186254292932
scene0000_00,3520,5,6,0.7554423742706826,0.0069763887549882135,1.8518125723682448
scene0000_00,3531,5,6,0.7615675403290997,0.024495991206583564,1.7565384777354487
scene0000_00,3542,5,6,0.7690001194882434,0.025945670122825934,1.4608245735886372
scene0000_00,3554,5,6,0.7598082581127958,0.018940360664245492,2.846629817714505
scene0000_00,3565,5,6,0.768009702981257,0.017321701973850846,2.9523471871346234
scene0000_00,3576,5,6,0.773230025186344,0.006260125975825063,2.2722598782128904
scene0000_00,3587,5,6,0.7800438452991347,0.016347983069325746,1.8367388723375766
scene0000_00,3598,5,6,0.7701782333314209,0.020405131437946585,2.953678815919011
scene0000_00,3609,5,6,0.7807784147907859,0.008379891928243444,1.2881635257969222
scene0000_00,3621,5,6,0.7869755906168322,0.013502257897723477,1.713004632423722
scene0000_00,3632,5,6,0.7874075134989618,0.01157228569841936,1.812356667679619
scene0000_00,3643,5,6,0.7834172979899078,0.012102348623324351,1.8135470941497123
scene0000_00,3654,5,6,0.7741817092219732,0.031216866080861258,2.497501589269569
scene0000_00,3665,5,6,0.7693823892247541,0.009444639433160996,2.1550951863136527
scene0000_00,3677,5,6,0.7685349830295146,0.009215231996371382,3.3089560946084973
scene0000_00,3688,5,6,0.773585523039021,0.02056334145665522,2.808776903043649
scene0000_00,3699,5,6,0.7657591730899082,0.005906947011054426,3.4427176106762123
scene0000_00,3710,5,6,0.7765535459061611,0.007363680967188446,3.2074887355978206
scene0000_00,3721,5,6,0.7762425726274357,0.013622279018748885,3.0977822422113706
scene0000_00,3732,5,6,0.7802826990500448,0.02601470887992349,3.486251310201094
scene0000_00,3744,5,6,0.7724460358418339,0.036796167833482135,4.1415593378494
scene0000_00,3755,5,6,0.7728766134232947,0.03360930076719511,3.2512289648887593
scene0000_00,3766,5,6,0.7717596243495086,0.035319423581652,3.38252103537301
scene0000_00,3777,5,6,0.7821823030163916,0.028798189581125653,2.7789945379076633
scene0000_00,3788,5,6,0.7797851071450308,0.02858374891174059,3.177358161340066
scene0000_00,3799,5,6,0.7714729477644957,0.01646684842284703,3.6272664758038293
scene0000_00,3811,5,6,0.7559456932737489,0.030829010937910406,9.602788800560983
scene0000_00,3822,5,6,0.755280491047534,0.04660723111564523,8.085985705861237
scene0000_00,3833,5,6,0.7383587996908176,0.032510578094820976,10.13246548025176
scene0000_00,3844,5,6,0.7564902374186215,0.06289220158654411,5.334432269702375
scene0000_00,3855,5,6,0.7649514654743239,0.02733960990990374,3.1192571906319544
scene0000_00,3867,5,6,0.7761265824698639,0.0257963329144957,3.980276342906178
scene0000_00,3878,5,6,0.7804611898637703,0.028340539609103342,1.594305692841696
scene0000_00,3889,5,6,0.7808005200336698,0.015020286974642545,2.327267981912133
scene0000_00,3900,5,6,0.7957257934184643,0.034487198175456216,5.340653803673771
scene0000_00,3911,6,7,0.4022424611873582,0.01763495276612908,3.5623758340104503
scene0000_00,3922,6,7,0.3973821375459685,0.020423488692422418,3.572853660648646
scene0000_00,3934,6,7,0.403462351909082,0.015644225771336645,5.143575604775395
scene0000_00,3945,6,7,0.38863093214237676,0.020430543320597388,5.166845866873735
scene0000_00,3956,6,7,0.39201037302530506,0.02730755389171827,6.390098382680573
scene0000_00,3967,6,7,0.38798851185697725,0.019209774617709025,6.323911692235971
scene0000_00,3978,6,7,0.3964506196396105,0.010667919368434324,6.371317721792625
scene0000_00,3989,6,7,0.3981562033953592,0.04956829637620234,6.876582048752077
scene0000_00,4001,6,7,0.39734461869988946,0.026804433730149707,5.919648648960588
scene0000_00,4012,6,7,0.40746327722301845,0.04660873961392683,6.533807587325783
scene0000_00,4023,6,7,0.4040527751210008,0.016861186246558763,5.6104557227369884
scene0000_00,4034,6,7,0.3842038057813647,0.009972529876237986,5.182595598242517
scene0000_00,4045,6,7,0.36220123079191935,0.018216333025971997,7.60536891878837
scene0000_00,4057,6,7,0.33757740477010034,0.03280096099130877,7.577103315714137
scene0000_00,4068,6,7,0.33157417655982413,0.03373285566208392,6.184296330535355
scene0000_00,4079,6,7,0.33634239769299534,0.028037720374857685,7.24467734140321
scene0000_00,4090,6,7,0.3454734463709761,0.016584849127723667,6.523103912047672
scene0000_00,4101,6,7,0.34810204350085294,0.01564270623654603,5.9241438293585205
scene0000_00,4112,6,7,0.3583927221830092,0.016701243717681124,5.003292142295207
scene0000_00,4124,6,7,0.36449548563413803,0.014555293725744786,5.411798980748365
scene0000_00,4135,6,7,0.36717353739543734,0.008011739113557887,4.992968598143373
scene0000_00,4146,6,7,0.3652352237701999,0.009479931667508773,4.821605877318952
scene0000_00,4157,6,7,0.37963471195577425,0.006264655327093426,4.518202545336909
scene0000_00,4168,6,7,0.3924302381824676,0.006124841939365371,5.458538640197368
scene0000_00,4179,6,7,0.395784008067528,0.01061117251955102,4.74821959398626
scene0000_00,4191,6,7,0.39573157333406317,0.013641920955222857,5.512672240801611
scene0000_00,4202,6,7,0.38746620863594794,0.020335486373880073,5.550397716810372
scene0000_00,4213,6,7,0.371090826075717,0.03707350090838168,6.002954676156927
scene0000_00,4224,6,7,0.34339615115520017,0.047316384262599834,4.564974887017876
scene0000_00,4235,6,7,0.34983084206528225,0.026128513509057184,5.061495542163953
scene0000_00,4247,6,7,0.33460001533145267,0.05189601128086589,4.233224436074326
scene0000_00,4258,6,7,0.34041609685468033,0.03694789862000745,3.8634078083194416
scene0000_00,4269,6,7,0.323180922386052,0.047627804166189135,4.113492819541316
scene0000_00,4280,6,7,0.31735346611845805,0.04471960846502991,3.260322498762296
scene0000_00,4291,6,7,0.35424457807926735,0.015766828694982808,7.31234708505496
scene0000_00,4302,6,7,0.3339360945732084,0.007332027929333753,5.0251651112976345
scene0000_00,4314,6,7,0.32378543429456763,0.02585442270044375,5.107408216170946
scene0000_00,4325,6,7,0.3295084422686261,0.04331609983463287,5.564674916038187
scene0000_00,4336,6,7,0.5310871017800896,0.07792499796045123,11.58207484350569
scene0000_00,4347,6,7,0.5380067954800787,0.0721548097037579,9.893045244751248
scene0000_00,4358,6,7,0.5800098771705937,0.07338731077821471,12.18325101306525
scene0000_00,4369,6,7,0.5025763071376357,0.026579964016239993,10.726425868739213
scene0000_00,4381,6,7,0.31874298036106596,0.029875183180955004,6.566310983087042
scene0000_00,4392,6,7,0.3749119361446245,0.026649396980720774,6.605334725516274
