scene,short_frames,long_frames,frame_id,token_cosine_distance,aligned_center_drift,aligned_rotation_drift_deg,translation_error_short,translation_error_long,translation_error_change,rotation_error_short_deg,rotation_error_long_deg,rotation_error_change_deg,delta_norm_short,delta_norm_long,delta_norm_change
scene0000_00,25,500,223,0.07969193650704043,0.7322937436151706,29.96349190892279,0.537286142942257,1.2673772943013175,0.7300911513590606,5.311450270410942,27.0223661158539,21.710915845442955,0.00013725337339565158,0.0010878080502152443,0.0009505546768195927
scene0000_00,25,500,458,0.12300675463606969,0.5758596526664227,30.932676957312196,0.7865626773222085,1.2972168083014657,0.5106541309792572,5.976479141274924,27.702679387204697,21.726200245929775,0.00020165290334261954,0.002707940526306629,0.0025062876229640096
scene0000_00,25,500,692,0.14674342079225977,0.5085996758044815,32.616462406554525,0.521309762248793,1.017993433179734,0.496683670930941,4.93561813663621,30.0274453400169,25.09182720338069,0.00014096227823756635,0.002308143535628915,0.0021671812573913485
scene0000_00,25,500,927,0.15930898726127218,0.8974462339522112,39.25251333999105,0.13411458967588907,1.0082444284144385,0.8741298387385494,5.896348612037788,35.142573394526146,29.24622478248836,0.00025879807071760297,0.003797410288825631,0.003538612218108028
scene0000_00,25,500,1151,0.20791119742012387,0.32602136535430487,42.338931261988016,0.08380656894995513,0.28182949982107,0.19802293087111483,3.661589276287133,40.93053473246464,37.26894545617751,0.0003452958189882338,0.005817886907607317,0.005472591088619083
scene0000_00,25,500,1385,0.4494216188129736,1.3024175439130783,54.22170360983205,0.12604405273423946,1.407134296863751,1.2810902441295116,4.7362227709777205,57.65470711351209,52.91848434253437,0.00047740383888594806,0.03126411885023117,0.030786715011345223
scene0000_00,25,500,1620,0.44599226864796093,1.9824909401620372,39.42706598658689,0.3234440985673943,2.2960232624607797,1.9725791638933854,5.619057671710801,44.37443255315503,38.75537488144423,0.0006298096268437803,0.036867279559373856,0.036237469932530075
scene0000_00,25,500,1855,0.523759305739792,1.0467329302297854,28.760809541657398,0.2598575107780756,1.2547503336729773,0.9948928228949017,1.9171437920915302,28.838673255892903,26.921529463801374,0.0006092338589951396,0.009024233557283878,0.008414999698288739
scene0000_00,25,500,2089,0.06584098944906658,1.0312954497371822,28.311201295932452,0.19124430104071288,1.1488053606790403,0.9575610596383274,3.1382370082496056,25.943443531893237,22.805206523643633,0.00016584662080276757,0.0016523358644917607,0.0014864892436889932
scene0000_00,25,500,2313,0.06677276464635817,0.6943808744030114,28.97657546665796,0.4817655483771911,1.1753838424352163,0.6936182940580252,4.757776825096989,26.09558013007047,21.33780330497348,0.00016268237959593534,0.00046854899846948683,0.0003058666188735515
scene0000_00,25,500,2548,0.08135253775064333,0.5261023532532612,22.3727364923039,0.5492852508934546,0.9647479033804335,0.4154626524869789,1.5936889800088547,21.278699631880922,19.68501065187207,0.00024205146473832428,0.0017561831045895815,0.0015141316398512572
scene0000_00,25,500,2782,0.16081562198424149,0.2525323382674655,13.456189706889328,0.520300882616168,0.763988273784653,0.24368739116848492,4.131333116094021,10.018210065355746,5.886876949261724,0.0003755493089556694,0.0036647573579102755,0.003289208048954606
scene0000_00,25,500,3017,0.14165141388887792,0.6695500183537887,31.479520312422423,0.7902667191071556,0.9141838502087533,0.12391713110159763,3.6573700770300195,30.00223388508301,26.34486380805299,0.00025887187803164124,0.002707900945097208,0.0024490290670655668
scene0000_00,25,500,3252,0.07056405919879971,0.6561754092538973,32.21961369624319,0.8379575239175019,0.5885107949921855,-0.24944672892531639,2.943056981280468,30.076875146116212,27.133818164835745,0.0001003315337584354,0.0007467870600521564,0.000646455526293721
scene0000_00,25,500,3475,0.11539483621902957,0.40577777942208587,34.67490915491658,0.6220630258310466,0.9872071270014183,0.36514410117037177,4.397235658201255,32.669868612688575,28.27263295448732,0.00015688514395151287,0.0016239021206274629,0.00146701697667595
scene0000_00,25,500,3710,0.25602208673739724,0.8028369264973461,71.12636973914674,0.18525838153802332,0.7195641285431295,0.5343057470051061,4.680943630774544,67.54702965197194,62.8660860211974,0.00042317662155255675,0.0036344951950013638,0.003211318573448807
scene0000_00,25,500,3945,0.21586535959844677,3.469484836038102,115.8649115462339,5.297826595024402,1.83026772480122,-3.467558870223182,107.56985915325504,136.65366362306077,29.083804469805727,0.002278902567923069,0.010001948103308678,0.007723045535385609
scene0000_00,25,500,4179,0.2555280962408457,0.4265662785918777,75.10237931833386,0.10976178590744219,0.3567221476227559,0.24696036171531371,5.493651610511467,70.41580632254525,64.92215471203379,0.0004461780481506139,0.007048977538943291,0.006602799490792677
scene0000_00,25,500,4414,0.3766799664161855,1.0219122969208765,42.32148141048802,0.5706693388089414,1.4639602186279206,0.8932908798189791,3.014982996740515,44.24826096033605,41.23327796359553,0.0010096692712977529,0.0057382406666874886,0.004728571395389736
scene0000_00,25,500,4638,0.3270138833782368,1.0813094331273692,44.8144959656272,0.8864112310786347,1.947896708359909,1.0614854772812743,2.442527425163102,45.15975560833678,42.71722818317368,0.0012806847225874662,0.0028020464815199375,0.0015213617589324713
scene0000_00,25,500,4872,0.4797104421985712,1.086989849963953,27.513178878876953,0.7705987460586549,1.8174601645934645,1.0468614185348097,4.03448453108172,25.567784568852446,21.533300037770726,0.0016893462743610144,0.009738960303366184,0.00804961402900517
scene0000_00,25,500,5107,0.11307354740957165,0.13864261636987069,1.8863564585327162,0.5720138789404035,0.5979717814830711,0.02595790254266761,4.418565234126787,4.17575666220477,-0.24280857192201744,0.0003397181280888617,0.0035576089285314083,0.0032178908004425466
scene0000_00,25,500,5342,0.07708474383821895,0.9064494100570435,18.938678835603664,0.16321103502068462,0.7740826236462048,0.6108715886255203,2.8231159277379,18.139468607308896,15.316352679570995,0.0001432526478311047,0.0009517332655377686,0.0008084806177066639
scene0000_00,25,500,5577,0.09084856694711607,0.6003265248991275,30.779399169858824,0.5361974364966523,1.1339737538379853,0.597776317341333,4.613419669928802,28.707437423511045,24.094017753582243,0.00011184201866853982,0.0007334098336286843,0.0006215678149601445
scene0000_00,50,100,0,0.0013237769483033235,0.035948559860258036,1.544904712235262,0.04712602151716856,0.04797314445821819,0.0008471229410496259,1.2870083781539121,2.638133415552673,1.3511250373987609,0.0002449577732477337,0.0002444039564579725,-5.538167897611856e-07
scene0000_00,50,100,111,0.0018224502751743588,0.020029117228092034,1.698432077611153,0.10187464319839434,0.10711912384393314,0.005244480645538799,1.6217648958219122,2.9484886987780645,1.3267238029561523,0.00017051742179319263,0.00013332937669474632,-3.718804509844631e-05
scene0000_00,50,100,223,0.0018112661306213251,0.03871265986846085,1.6856997848365702,0.07420881697488392,0.09168168526514851,0.017472868290264593,1.5671371598927895,3.156478582806649,1.5893414229138596,0.0001337948051514104,0.00014181286678649485,8.01806163508445e-06
scene0000_00,50,100,335,0.001425695323419407,0.043009082774291565,1.3772263353217542,0.09285004015825232,0.09433943481809226,0.0014893946598399377,2.0387380736929743,3.3960695568914296,1.3573314831984553,0.00011633548274403438,0.00010801295138662681,-8.32253135740757e-06
scene0000_00,50,100,447,0.0018466898690915334,0.052365522449773216,1.792278536912256,0.13339103886590054,0.09173718083319628,-0.04165385803270426,1.7497539475044752,3.4819950988460895,1.7322411513416143,0.00016074514132924378,0.0001237786200363189,-3.696652129292488e-05
scene0000_00,50,100,558,0.0016237218641577122,0.030276036068344926,1.5063167337195813,0.09919912565239189,0.10205999210809867,0.0028608664557067814,1.764096196210934,3.2592480861784265,1.4951518899674925,0.00012687813432421535,0.00011536314559634775,-1.1514988727867603e-05
scene0000_00,50,100,5007,0.0017623542546989501,0.04135006122011817,2.56623754639397,0.14736701721503495,0.11853027368377253,-0.02883674353126242,2.895027748151804,4.690469504849994,1.7954417566981902,0.0010921142529696226,0.0009153116843663156,-0.000176802568603307
scene0000_00,50,100,5118,0.0016334784752106701,0.042499206130258795,1.5013289535053478,0.12446056891758997,0.09680062666337222,-0.02765994225421775,2.4904236408899916,2.78987578215431,0.2994521412643185,0.0006559883477166295,0.00043466189526952803,-0.00022132645244710147
scene0000_00,50,100,5230,0.0013010591497010227,0.05271999341449384,1.3395963466708747,0.1148030330534711,0.07507569540412808,-0.039727337649343025,2.0988479531872337,2.5173039593060365,0.41845600611880274,0.0004341211752034724,0.00024959573056548834,-0.00018452544463798404
scene0000_00,50,100,5342,0.0012081280937848993,0.04064919052343257,1.19610750933772,0.23931135670335904,0.21292893761745307,-0.026382419085905967,2.1464190749737275,2.6009045268966604,0.4544854519229329,0.00022936401364859194,0.00011608636123128235,-0.00011327765241730958
scene0000_00,50,100,5454,0.0015402298468265574,0.02446830415016713,1.5784235378929592,0.13264108488516632,0.15661830982059993,0.02397722493543361,1.6220088885441948,2.2132798176319004,0.5912709290877056,7.755684055155143e-05,8.8325614342466e-05,1.0768773790914565e-05
scene0000_00,50,100,5577,0.0015556980459816572,0.025194049578600837,1.5289707239685095,0.06546223679049548,0.04922247682133182,-0.01623975996916366,2.156192375377297,3.6139088168246243,1.4577164414473271,0.0001670463097980246,0.00012241625518072397,-4.463005461730063e-05
scene0000_00,50,200,0,0.00486542680989166,0.02924358552731833,1.5205870770441439,0.04712602151716856,0.04851074524486037,0.001384723727691807,1.2870083781539121,2.5835895059082574,1.2965811277543453,0.0002449577732477337,0.0002700698096305132,2.511203638277948e-05
scene0000_00,50,200,111,0.004951580618637874,0.01704093967338197,1.717885131861199,0.10187464319839434,0.11355831870337803,0.011683675504983684,1.6217648958219122,3.1208167731671503,1.4990518773452381,0.00017051742179319263,0.00014796419418416917,-2.2553227609023452e-05
scene0000_00,50,200,223,0.005195703658562589,0.03441603051264473,1.6711514517003734,0.07420881697488392,0.0865503776349552,0.012341560660071277,1.5671371598927895,3.1623133752106836,1.595176215317894,0.0001337948051514104,0.0001827796222642064,4.898481711279601e-05
scene0000_00,50,200,335,0.004601156210453872,0.03422330781630963,1.5761343982169596,0.09285004015825232,0.0965352327006029,0.003685192542350571,2.0387380736929743,3.5818776155085943,1.54313954181562,0.00011633548274403438,0.0001167731752502732,4.3769250623881817e-07
scene0000_00,50,200,447,0.005321063741295484,0.0384261430632405,1.5651268673048546,0.13339103886590054,0.11308478431324531,-0.020306254552655223,1.7497539475044752,3.307138084899398,1.5573841373949227,0.00016074514132924378,0.0001520593505119905,-8.685790817253292e-06
scene0000_00,50,200,558,0.004885182148797629,0.02038077812603516,1.5153892567745313,0.09919912565239189,0.08723749983965973,-0.011961625812732163,1.764096196210934,3.2632504933329765,1.4991542971220424,0.00012687813432421535,0.00019444862846285105,6.75704941386357e-05
scene0000_00,50,200,1251,0.010083487042349626,0.07394641696920475,1.5157908710239332,0.13656932717683512,0.09751243504984253,-0.03905689212699259,0.5286210951429077,1.435746336116394,0.9071252409734863,0.0005178082501515746,0.0004533006576821208,-6.450759246945381e-05
scene0000_00,50,200,1363,0.013395006064496617,0.0937537920689571,1.8679848590956971,0.025619851620670982,0.07937726529432008,0.0537574136736491,0.8161260477074165,2.6667653508297713,1.850639303122355,0.0004992189351469278,0.0007467573741450906,0.00024753843899816275
scene0000_00,50,200,1475,0.012274402624147807,0.1741991068863528,2.947805151442929,0.1773413377151362,0.2874713217457706,0.11012998403063443,1.9507591582782962,4.747603748590586,2.79684459031229,0.0005617242422886193,0.0003936232242267579,-0.0001681010180618614
scene0000_00,50,200,1587,0.019234208571044187,0.11188821660182181,2.038005641777437,0.20868297194469063,0.2625593882225848,0.05387641627789416,6.309690476615654,5.271844997397501,-1.037845479218153,0.0013628741726279259,0.0018063746392726898,0.00044350046664476395
scene0000_00,50,200,1698,0.00798183226343463,0.14796019948610165,2.781941147798893,0.0313309360874764,0.1704751029774107,0.1391441668899343,1.0995667864711267,3.301792440887237,2.20222565441611,0.0006352299824357033,0.00044920717482455075,-0.00018602280761115253
scene0000_00,50,200,1810,0.006633865090690194,0.12152333140461082,2.500324177194427,0.18697742331632386,0.305718476470871,0.11874105315454717,0.9743215225919061,2.7748545217726397,1.8005329991807337,0.0006943555199541152,0.0005339982453733683,-0.0001603572745807469
scene0000_00,50,200,1933,0.003813041716900889,0.024391724443316658,1.1395868911723903,0.21308081410063717,0.22602161225116543,0.01294079815052826,2.5522420162097834,2.9639929076818405,0.4117508914720571,0.0003322096017654985,0.00015097887080628425,-0.00018123073095921427
scene0000_00,50,200,2045,0.0040872404905895054,0.044187596816534155,1.6816001177913744,0.22750630864037966,0.26645871908465685,0.03895241044427719,2.787494555375554,3.8638039621086344,1.0763094067330803,0.0001933897874550894,0.00017411324370186776,-1.927654375322163e-05
scene0000_00,50,200,2157,0.004182374857464755,0.0703811048774564,1.6231859802119764,0.06979049151535599,0.13476956839636994,0.06497907688101395,1.695456852975125,2.4135384058659537,0.7180815528908286,0.00012154079740867019,0.0001048324047587812,-1.6708392649888992e-05
scene0000_00,50,200,2268,0.004372092481264467,0.02225292783575918,1.7261932208243964,0.08503636817477367,0.06434047682214895,-0.020695891352624715,1.2234034286448223,2.776376099123475,1.5529726704786528,0.0001567845611134544,0.00017297474551014602,1.619018439669162e-05
scene0000_00,50,200,2380,0.004822660205840323,0.06687741235801363,1.5732498593729365,0.11787842688505837,0.1821550954217072,0.06427666853664885,1.7144828860680654,2.311137741818986,0.5966548557509204,8.7477543274872e-05,5.9651378251146525e-05,-2.782616502372548e-05
scene0000_00,50,200,3185,0.04130647866102466,0.050091584983066303,5.7324155991375285,0.2386134136486622,0.27574504293846475,0.03713162928980254,6.960130538412596,12.563520106398572,5.603389567985976,0.0005007462459616363,0.0005976986140012741,9.69523680396378e-05
scene0000_00,50,200,3297,0.0041547880885548505,0.038049356807598175,1.1986346205012346,0.05142072662592627,0.022907308105240744,-0.028513418520685525,2.0536952480663313,3.033384453126701,0.9796892050603696,0.00011916145740542561,0.00019215373322367668,7.299227581825107e-05
scene0000_00,50,200,3408,0.004751997462697388,0.0675575284825995,0.9257768409245719,0.07096967778137864,0.031672809088722054,-0.039296868692656584,1.950252998736234,2.763723530721118,0.8134705319848838,0.00013707736798096448,0.0003257737844251096,0.00018869641644414514
scene0000_00,50,200,3520,0.005623102919508849,0.05821344986854241,1.6576213114076683,0.10284780954583954,0.12202228568084553,0.01917447613500599,2.5512638759813746,3.6539318315196474,1.1026679555382728,0.0001798659359337762,0.00023180322023108602,5.1937284297309816e-05
scene0000_00,50,200,3632,0.009156651085935996,0.10064377921424117,1.3775141746837591,0.08788340355852466,0.10233536560793473,0.014451962049410072,0.22093923184746134,1.3238196122857135,1.1028803804382523,0.0003476357669569552,0.00038247648626565933,3.484071930870414e-05
scene0000_00,50,200,3755,0.007458547888155143,0.031202747792773013,0.8012544746085553,0.0686487432651365,0.09753001252882865,0.028881269263692153,1.6525303453767384,1.1797507595159553,-0.47277958586078306,0.0004888386465609074,0.0005751856369897723,8.634699042886496e-05
scene0000_00,50,200,3867,0.011633946301535358,0.0783833667128018,1.8522013813689169,0.1386664322615422,0.17939118263271575,0.04072475037117354,4.054379777455654,5.287622358731821,1.2332425812761674,0.0007504449458792806,0.0007861324702389538,3.568752435967326e-05
scene0000_00,50,200,3978,0.012525706011843885,0.22218798382045,9.921739252760585,0.2570258015377988,0.4233716181097918,0.166345816571993,2.306402153682535,8.96395236056817,6.6575502068856345,0.000986078754067421,0.0006836975226178765,-0.00030238123144954443
scene0000_00,50,200,4090,0.005168586341483095,0.021849436141371362,1.3262608983662063,0.1458797478217871,0.13552290639360132,-0.01035684142818577,2.6811619296432307,3.1348760535350464,0.45371412389181565,0.00022845772036816925,0.00016218781820498407,-6.626990216318518e-05
scene0000_00,50,200,4202,0.009218093435159447,0.031725878883020496,0.7314274720520587,0.07144349288231056,0.05267292816046567,-0.018770564721844886,0.7187004612915124,1.0676179856807977,0.34891752438928525,0.00042201249743811786,0.00043050473323091865,8.492235792800784e-06
scene0000_00,50,200,4314,0.007103023490364069,0.0624243785844795,1.140839330471961,0.11772923536088001,0.17164705133748984,0.05391781597660983,1.7003269165668724,2.630829297211225,0.9305023806443524,0.0009144594077952206,0.0005111828213557601,-0.0004032765864394605
scene0000_00,50,200,5007,0.005053625101650416,0.026269642855831925,2.8083935650295055,0.14736701721503495,0.15606290109514612,0.008695883880111166,2.895027748151804,4.888574101685355,1.9935463535335507,0.0010921142529696226,0.0009255412151105702,-0.00016657303785905242
scene0000_00,50,200,5118,0.004335298658396658,0.02534507057944486,1.510509404662868,0.12446056891758997,0.11136308509089515,-0.013097483826694817,2.4904236408899916,2.9799681430712393,0.4895445021812477,0.0006559883477166295,0.00041241259896196425,-0.00024357574875466526
scene0000_00,50,200,5230,0.004296601619393603,0.03153900755165972,1.2380947564472544,0.1148030330534711,0.10693514392474325,-0.00786788912872785,2.0988479531872337,2.6889213030099968,0.590073349822763,0.0004341211752034724,0.0002623478358145803,-0.00017177333938889205
scene0000_00,50,200,5342,0.004116724826359941,0.020471571219649452,1.4382109066618436,0.23931135670335904,0.25091546454212166,0.011604107838762617,2.1464190749737275,3.0373452840505077,0.8909262090767802,0.00022936401364859194,0.0001253624795936048,-0.00010400153405498713
scene0000_00,50,200,5454,0.004211401510975543,0.06626130607765085,1.5397705739814842,0.13264108488516632,0.19603570918349572,0.0633946242983294,1.6220088885441948,2.207674104436119,0.585665215891924,7.755684055155143e-05,8.378105121664703e-05,6.2242106650955975e-06
scene0000_00,50,200,5577,0.004593946516350145,0.024317708507962443,1.479869184191494,0.06546223679049548,0.046763244786782995,-0.018698992003712486,2.156192375377297,3.5634777795677657,1.4072854041904685,0.0001670463097980246,0.0001413514546584338,-2.56948551395908e-05
scene0000_00,50,500,0,0.06948317774345036,1.2286738554050298,24.752837648613433,0.04712602151716856,1.2541832881780475,1.207057266660879,1.2870083781539121,25.893449608176937,24.606441230023023,0.0002449577732477337,0.00026025259285233915,1.5294819604605436e-05
scene0000_00,50,500,111,0.06855742965388756,1.04534511751843,26.50652859958652,0.10187464319839434,1.1324164777654542,1.0305418345670598,1.6217648958219122,27.297696023656947,25.675931127835035,0.00017051742179319263,0.0014913128688931465,0.0013207954470999539
scene0000_00,50,500,223,0.07976646666403142,1.2244819121695765,26.009904883353595,0.07420881697488392,1.2673772943013175,1.1931684773264335,1.5671371598927895,27.0223661158539,25.45522895596111,0.0001337948051514104,0.0010878080502152443,0.0009540132450638339
scene0000_00,50,500,335,0.09472890185419847,1.1993649729130234,27.591466926147632,0.09285004015825232,1.2290010541078873,1.136151013949635,2.0387380736929743,29.228975288145442,27.190237214452466,0.00011633548274403438,0.0012782287085428834,0.001161893225798849
scene0000_00,50,500,447,0.10617327300228807,1.3071227014271156,27.648728117078633,0.13339103886590054,1.3318494026288115,1.198458363762911,1.7497539475044752,28.531524157266205,26.781770209761728,0.00016074514132924378,0.00291360542178154,0.002752860280452296
scene0000_00,50,500,558,0.09683150417010089,1.0642861349781423,29.32265829253954,0.09919912565239189,1.0911851406360624,0.9919860149836706,1.764096196210934,30.622878974234244,28.85878277802331,0.00012687813432421535,0.0019316647667437792,0.0018047866324195638
scene0000_00,50,500,681,0.146778709880508,1.2501629978253908,27.49905428661282,0.10458211452640544,1.239111789534705,1.1345296750082996,1.1074825790431833,28.41877644368225,27.31129386463907,0.00017278206360060722,0.001800751662813127,0.0016279695992125198
scene0000_00,50,500,793,0.09883782154571219,0.9326505227791956,28.964560034455193,0.07627128540940775,0.8714539527617383,0.7951826673523306,2.0724474280681884,30.64267581318589,28.5702283851177,0.0001708806521492079,0.002605090383440256,0.0024342097312910482
scene0000_00,50,500,905,0.15835584226178812,0.9451627316616569,38.20711561897528,0.06416976953812933,0.9772773328419879,0.9131075633038586,1.6578984855551713,37.84737754722367,36.1894790616685,0.0002302612701896578,0.0036924416199326515,0.0034621803497429937
scene0000_00,50,500,1017,0.14478724628702577,1.0787392738156483,39.43746637497951,0.06463629984049561,1.1226953815128304,1.0580590816723348,2.23432026102001,39.779980879811276,37.54566061879127,0.00026967632584273815,0.003530070185661316,0.0032603938598185778
scene0000_00,50,500,1128,0.16059092408748754,0.7490151781510739,41.68948442292074,0.11017719758156375,0.6898919466858077,0.5797147491042439,1.0488290311409236,42.24535725079679,41.19652821965587,0.00028518534963950515,0.002423584694042802,0.0021383993444032967
scene0000_00,50,500,1251,0.17493961831335159,0.5517752601027455,43.16280187706703,0.13656932717683512,0.6206141014312199,0.48404477425438475,0.5286210951429077,43.39807112345986,42.86945002831695,0.0005178082501515746,0.0027357216458767653,0.0022179133957251906
scene0000_00,50,500,1363,0.40784329356009574,1.659135215275202,8.682316531873948,0.025619851620670982,1.6798614349182042,1.6542415832975332,0.8161260477074165,7.956404314484147,7.140278266776731,0.0004992189351469278,0.032312337309122086,0.03181311837397516
scene0000_00,50,500,1475,0.4628971215334029,1.9691814246019372,57.52462946921389,0.1773413377151362,2.1417157298316805,1.9643743921165442,1.9507591582782962,59.40626648010843,57.45550732183013,0.0005617242422886193,0.025531047955155373,0.024969323712866753
scene0000_00,50,500,1587,0.5077826638151175,2.320559225253285,144.26737450129028,0.20868297194469063,2.459426728098955,2.2507437561542645,6.309690476615654,150.49950211954652,144.18981164293086,0.0013628741726279259,0.0396127887070179,0.03824991453438997
scene0000_00,50,500,1698,0.35034805512683165,1.525252515704777,49.54624748835831,0.0313309360874764,1.5075295351542686,1.476198599066792,1.0995667864711267,48.690763309920186,47.59119652344906,0.0006352299824357033,0.005675124004483223,0.00503989402204752
scene0000_00,50,500,1810,0.5108008218413391,1.501086070327225,41.80230012698768,0.18697742331632386,1.4691750647108002,1.2821976413944762,0.9743215225919061,41.016206200907114,40.041884678315206,0.0006943555199541152,0.007105115335434675,0.00641075981548056
scene0000_00,50,500,1933,0.07954199818752783,0.6557288688222805,13.936489884733325,0.21308081410063717,0.700722889941728,0.48764207584109087,2.5522420162097834,15.584560125355047,13.032318109145264,0.0003322096017654985,0.0014549515908583999,0.0011227419890929013
scene0000_00,50,500,2045,0.06934759673110502,1.1253666579901311,23.116178454031,0.22750630864037966,1.241978438418552,1.0144721297781722,2.787494555375554,24.863137122449903,22.075642567074347,0.0001933897874550894,0.0016242278506979346,0.0014308380632428452
